,id,fk_plan
9339,11004,265
9340,11005,265
9341,11008,266
9342,11010,267
9343,11011,267
9344,11012,267
9345,11015,267
9346,11016,267
9347,11030,262
9348,11032,262
9349,11033,262
9350,11034,262
9351,11037,262
9352,11038,262
9353,11041,263
9354,11043,263
9355,11044,263
9356,11045,263
9357,11048,263
9358,11049,263
9359,11052,264
9360,11054,264
9361,11055,264
9362,11056,264
9363,11059,264
9364,11060,264
9365,11063,265
9366,11065,265
9367,11066,265
9368,11067,265
9369,11070,265
9370,11071,265
9371,11074,266
9372,11076,267
9373,11077,267
9374,11078,267
9375,11081,267
9376,11082,267
9377,11096,262
9378,11098,262
9379,11099,262
9380,11100,262
9381,11103,262
9382,11104,262
9383,11107,263
9384,11109,263
9385,11110,263
9386,11111,263
9387,11114,263
9388,11115,263
9389,11118,264
9390,11120,264
9391,11121,264
9392,11122,264
9393,11125,264
9394,11126,264
9395,11129,265
9396,11131,265
9397,11132,265
9398,11133,265
9399,11136,265
9400,11137,265
9401,11140,266
9402,11142,267
9403,11143,267
9404,11144,267
9405,11147,267
9406,11148,267
9407,11162,262
9408,11164,262
9409,11165,262
9410,11166,262
9411,11169,262
9412,11170,262
9413,11173,263
9414,11175,263
9415,11176,263
9416,11177,263
9417,11180,263
9418,11181,263
9419,11184,264
9420,11186,264
9421,11187,264
9422,11188,264
9423,11191,264
9424,11192,264
9425,11195,265
9426,11197,265
9427,11198,265
9428,11199,265
9429,11202,265
9430,11203,265
9431,11206,266
9432,11208,267
9433,11209,267
9434,11210,267
9435,11213,267
9436,11214,267
9437,11228,262
9438,11230,262
9439,11231,262
9440,11232,262
9441,11235,262
9442,11236,262
9443,11239,263
9444,11241,263
9445,11242,263
9446,11243,263
9447,11246,263
9448,11247,263
9449,11250,264
9450,11252,264
9451,11253,264
9452,11254,264
9453,11257,264
9454,11258,264
9455,11261,265
9456,11263,265
9457,11264,265
9458,11265,265
9459,11268,265
9460,11269,265
9461,11272,266
9462,11274,267
9463,11275,267
9464,11276,267
9465,11279,267
9466,11280,267
9467,11294,262
9468,11296,262
9469,11297,262
9470,11298,262
9471,11301,262
9472,11302,262
9473,11305,263
9474,11307,263
9475,11308,263
9476,11309,263
9477,11312,263
9478,11313,263
9479,11316,264
9480,11318,264
9481,11319,264
9482,11320,264
9483,11323,264
9484,11324,264
9485,11327,265
9486,11329,265
9487,11330,265
9488,11331,265
9489,11334,265
9490,11335,265
9491,11338,266
9492,11340,267
9493,11341,267
9494,11342,267
9495,11345,267
9496,11346,267
9497,11360,262
9498,11362,262
9499,11363,262
9500,11364,262
9501,11367,262
9502,11368,262
9503,11371,263
9504,11373,263
9505,11374,263
9506,11375,263
9507,11378,263
9508,11379,263
9509,11382,264
9510,11384,264
9511,11385,264
9512,11386,264
9513,11389,264
9514,11390,264
9515,11393,265
9516,11395,265
9517,11396,265
9518,11397,265
9519,11400,265
9520,11401,265
9521,11404,266
9522,11406,267
9523,11407,267
9524,11408,267
9525,11411,267
9526,11412,267
9527,11426,262
9528,11428,262
9529,11429,262
9530,11430,262
9531,11433,262
9532,11434,262
9533,11437,263
9534,11439,263
9535,11440,263
9536,11441,263
9537,11444,263
9538,11445,263
9539,11448,264
9540,11450,264
9541,11451,264
9542,11452,264
9543,11455,264
9544,11456,264
9545,11459,265
9546,11461,265
9547,11462,265
9548,11463,265
9549,11466,265
9550,11467,265
9551,11470,266
9552,11472,267
9553,11473,267
9554,11474,267
9555,11477,267
9556,11478,267
9557,11492,262
9558,11494,262
9559,11495,262
9560,11496,262
9561,11499,262
9562,11500,262
9563,11503,263
9564,11505,263
9565,11506,263
9566,11507,263
9567,11510,263
9568,11511,263
9569,11514,264
9570,11516,264
9571,11517,264
9572,11518,264
9573,11521,264
9574,11522,264
9575,11525,265
9576,11527,265
9577,11528,265
9578,11529,265
9579,11532,265
9580,11533,265
9581,11536,266
9582,11538,267
9583,11539,267
9584,11540,267
9585,11543,267
9586,11544,267
9587,11558,262
9588,11560,262
9589,11561,262
9590,11562,262
9591,11565,262
9592,11566,262
9593,11569,263
9594,11571,263
9595,11572,263
9596,11573,263
9597,11576,263
9598,11577,263
9599,11580,264
9600,11582,264
9601,11583,264
9602,11584,264
9603,11587,264
9604,11588,264
9605,11591,265
9606,11593,265
9607,11594,265
9608,11595,265
9609,11598,265
9610,11599,265
9611,11602,266
9612,11604,267
9613,11605,267
9614,11606,267
9615,11609,267
9616,11610,267
9617,11624,262
9618,11626,262
9619,11627,262
9620,11628,262
9621,11631,262
9622,11632,262
9623,11635,263
9624,11637,263
9625,11638,263
9626,11639,263
9627,11642,263
9628,11643,263
9629,11646,264
9630,11648,264
9631,11649,264
9632,11650,264
9633,11653,264
9634,11654,264
9635,11657,265
9636,11659,265
9637,11660,265
9638,11661,265
9639,11664,265
9640,11665,265
9641,11668,266
9642,11670,267
9643,11671,267
9644,11672,267
9645,11675,267
9646,11676,267
9647,11690,262
9648,11692,262
9649,11693,262
9650,11694,262
9651,11697,262
9652,11698,262
9653,11701,263
9654,11703,263
9655,11704,263
9656,11705,263
9657,11708,263
9658,11709,263
9659,11712,264
9660,11714,264
9661,11715,264
9662,11716,264
9663,11719,264
9664,11720,264
9665,11723,265
9666,11725,265
9667,11726,265
9668,11727,265
9669,11730,265
9670,11731,265
9671,11734,266
9672,11736,267
9673,11737,267
9674,11738,267
9675,11741,267
9676,11742,267
9677,11756,262
9678,11758,262
9679,11759,262
9680,11760,262
9681,11763,262
9682,11764,262
9683,11767,263
9684,11769,263
9685,11770,263
9686,11771,263
9687,11774,263
9688,11775,263
9689,11778,264
9690,11780,264
9691,11781,264
9692,11782,264
9693,11785,264
9694,11786,264
9695,11789,265
9696,11791,265
9697,11792,265
9698,11793,265
9699,11796,265
9700,11797,265
9701,11800,266
9702,11802,267
9703,11803,267
9704,11804,267
9705,11807,267
9706,11808,267
9707,11822,262
9708,11824,262
9709,11825,262
9710,11826,262
9711,11829,262
9712,11830,262
9713,11833,263
9714,11835,263
9715,11836,263
9716,11837,263
9717,11840,263
9718,11841,263
9719,11844,264
9720,11846,264
9721,11847,264
9722,11848,264
9723,11851,264
9724,11852,264
9725,11855,265
9726,11857,265
9727,11858,265
9728,11859,265
9729,11862,265
9730,11863,265
9731,11866,266
9732,11868,267
9733,11869,267
9734,11870,267
9735,11873,267
9736,11874,267
9737,11888,262
9738,11890,262
9739,11891,262
9740,11892,262
9741,11895,262
9742,11896,262
9743,11899,263
9744,11901,263
9745,11902,263
9746,11903,263
9747,11906,263
9748,11907,263
9749,11910,264
9750,11912,264
9751,11913,264
9752,11914,264
9753,11917,264
9754,11918,264
9755,11921,265
9756,11923,265
9757,11924,265
9758,11925,265
9759,11928,265
9760,11929,265
9761,11932,266
9762,11934,267
9763,11935,267
9764,11936,267
9765,11939,267
9766,11940,267
9767,11954,262
9768,11956,262
9769,11957,262
9770,11958,262
9771,11961,262
9772,11962,262
9773,11965,263
9774,11967,263
9775,11968,263
9776,11969,263
9777,11972,263
9778,11973,263
9779,11976,264
9780,11978,264
9781,11979,264
9782,11980,264
9783,11983,264
9784,11984,264
9785,11987,265
9786,11989,265
9787,11990,265
9788,11991,265
9789,11994,265
9790,11995,265
9791,11998,266
9792,12000,267
9793,12001,267
9794,12002,267
9795,12005,267
9796,12006,267
9797,12020,262
9798,12022,262
9799,12023,262
9800,12024,262
9801,12027,262
9802,12028,262
9803,12031,263
9804,12033,263
9805,12034,263
9806,12035,263
9807,12038,263
9808,12039,263
9809,12042,264
9810,12044,264
9811,12045,264
9812,12046,264
9813,12049,264
9814,12050,264
9815,12053,265
9816,12055,265
9817,12056,265
9818,12057,265
9819,12060,265
9820,12061,265
9821,12064,266
9822,12066,267
9823,12067,267
9824,12068,267
9825,12071,267
9826,12072,267
9827,12086,262
9828,12088,262
9829,12089,262
9830,12090,262
9831,12093,262
9832,12094,262
9833,12097,263
9834,12099,263
9835,12100,263
9836,12101,263
9837,12104,263
9838,12105,263
9839,12108,264
9840,12110,264
9841,12111,264
9842,12112,264
9843,12115,264
9844,12116,264
9845,12119,265
9846,12121,265
9847,12122,265
9848,12123,265
9849,12126,265
9850,12127,265
9851,12130,266
9852,12132,267
9853,12133,267
9854,12134,267
9855,12137,267
9856,12138,267
9857,12152,262
9858,12154,262
9859,12155,262
9860,12156,262
9861,12159,262
9862,12160,262
9863,12163,263
9864,12165,263
9865,12166,263
9866,12167,263
9867,12170,263
9868,12171,263
9869,12174,264
9870,12176,264
9871,12177,264
9872,12178,264
9873,12181,264
9874,12182,264
9875,12185,265
9876,12187,265
9877,12188,265
9878,12189,265
9879,12192,265
9880,12193,265
9881,12196,266
9882,12198,267
9883,12199,267
9884,12200,267
9885,12203,267
9886,12204,267
9887,12217,262
9888,12219,262
9889,12220,262
9890,12221,262
9891,12224,262
9892,12227,263
9893,12229,263
9894,12230,263
9895,12231,263
9896,12234,263
9897,12237,264
9898,12239,264
9899,12240,264
9900,12241,264
9901,12244,264
9902,12247,265
9903,12249,265
9904,12250,265
9905,12251,265
9906,12254,265
9907,12257,266
9908,12259,267
9909,12260,267
9910,12261,267
9911,12264,267
9912,12277,262
9913,12279,262
9914,12280,262
9915,12281,262
9916,12284,262
9917,12287,263
9918,12289,263
9919,12290,263
9920,12291,263
9921,12294,263
9922,12297,264
9923,12299,264
9924,12300,264
9925,12301,264
9926,12304,264
9927,12307,265
9928,12309,265
9929,12310,265
9930,12311,265
9931,12314,265
9932,12317,266
9933,12319,267
9934,12320,267
9935,12321,267
9936,12324,267
9937,12337,262
9938,12339,262
9939,12340,262
9940,12341,262
9941,12344,262
9942,12347,263
9943,12349,263
9944,12350,263
9945,12351,263
9946,12354,263
9947,12357,264
9948,12359,264
9949,12360,264
9950,12361,264
9951,12364,264
9952,12367,265
9953,12369,265
9954,12370,265
9955,12371,265
9956,12374,265
9957,12377,266
9958,12379,267
9959,12380,267
9960,12381,267
9961,12384,267
9962,12397,262
9963,12399,262
9964,12400,262
9965,12401,262
9966,12404,262
9967,12407,263
9968,12409,263
9969,12410,263
9970,12411,263
9971,12414,263
9972,12417,264
9973,12419,264
9974,12420,264
9975,12421,264
9976,12424,264
9977,12427,265
9978,12429,265
9979,12430,265
9980,12431,265
9981,12434,265
9982,12437,266
9983,12439,267
9984,12440,267
9985,12441,267
9986,12444,267
9987,12457,262
9988,12459,262
9989,12460,262
9990,12461,262
9991,12464,262
9992,12467,263
9993,12469,263
9994,12470,263
9995,12471,263
9996,12474,263
9997,12477,264
9998,12479,264
9999,12480,264
10000,12481,264
10001,12484,264
10002,12487,265
10003,12489,265
10004,12490,265
10005,12491,265
10006,12494,265
10007,12497,266
10008,12499,267
10009,12500,267
10010,12501,267
10011,12504,267
10012,12517,262
10013,12519,262
10014,12520,262
10015,12521,262
10016,12524,262
10017,12527,263
10018,12529,263
10019,12530,263
10020,12531,263
10021,12534,263
10022,12537,264
10023,12539,264
10024,12540,264
10025,12541,264
10026,12544,264
10027,12547,265
10028,12549,265
10029,12550,265
10030,12551,265
10031,12554,265
10032,12557,266
10033,12559,267
10034,12560,267
10035,12561,267
10036,12564,267
10037,12577,262
10038,12579,262
10039,12580,262
10040,12581,262
10041,12584,262
10042,12587,263
10043,12589,263
10044,12590,263
10045,12591,263
10046,12594,263
10047,12597,264
10048,12599,264
10049,12600,264
10050,12601,264
10051,12604,264
10052,12607,265
10053,12609,265
10054,12610,265
10055,12611,265
10056,12614,265
10057,12617,266
10058,12619,267
10059,12620,267
10060,12621,267
10061,12624,267
10062,12637,262
10063,12639,262
10064,12640,262
10065,12641,262
10066,12644,262
10067,12647,263
10068,12649,263
10069,12650,263
10070,12651,263
10071,12654,263
10072,12657,264
10073,12659,264
10074,12660,264
10075,12661,264
10076,12664,264
10077,12667,265
10078,12669,265
10079,12670,265
10080,12671,265
10081,12674,265
10082,12677,266
10083,12679,267
10084,12680,267
10085,12681,267
10086,12684,267
10087,12697,262
10088,12699,262
10089,12700,262
10090,12701,262
10091,12704,262
10092,12707,263
10093,12709,263
10094,12710,263
10095,12711,263
10096,12714,263
10097,12717,264
10098,12719,264
10099,12720,264
10100,12721,264
10101,12724,264
10102,12727,265
10103,12729,265
10104,12730,265
10105,12731,265
10106,12734,265
10107,12737,266
10108,12739,267
10109,12740,267
10110,12741,267
10111,12744,267
10112,12757,262
10113,12759,262
10114,12760,262
10115,12761,262
10116,12764,262
10117,12767,263
10118,12769,263
10119,12770,263
10120,12771,263
10121,12774,263
10122,12777,264
10123,12779,264
10124,12780,264
10125,12781,264
10126,12784,264
10127,12787,265
10128,12789,265
10129,12790,265
10130,12791,265
10131,12794,265
10132,12797,266
10133,12799,267
10134,12800,267
10135,12801,267
10136,12804,267
10137,12817,262
10138,12819,262
10139,12820,262
10140,12821,262
10141,12824,262
10142,12827,263
10143,12829,263
10144,12830,263
10145,12831,263
10146,12834,263
10147,12837,264
10148,12839,264
10149,12840,264
10150,12841,264
10151,12844,264
10152,12847,265
10153,12849,265
10154,12850,265
10155,12851,265
10156,12854,265
10157,12857,266
10158,12859,267
10159,12860,267
10160,12861,267
10161,12864,267
10162,12877,262
10163,12879,262
10164,12880,262
10165,12881,262
10166,12884,262
10167,12887,263
10168,12889,263
10169,12890,263
10170,12891,263
10171,12894,263
10172,12897,264
10173,12899,264
10174,12900,264
10175,12901,264
10176,12904,264
10177,12907,265
10178,12909,265
10179,12910,265
10180,12911,265
10181,12914,265
10182,12917,266
10183,12919,267
10184,12920,267
10185,12921,267
10186,12924,267
10187,12937,262
10188,12939,262
10189,12940,262
10190,12941,262
10191,12944,262
10192,12947,263
10193,12949,263
10194,12950,263
10195,12951,263
10196,12954,263
10197,12957,264
10198,12959,264
10199,12960,264
10200,12961,264
10201,12964,264
10202,12967,265
10203,12969,265
10204,12970,265
10205,12971,265
10206,12974,265
10207,12977,266
10208,12979,267
10209,12980,267
10210,12981,267
10211,12984,267
10212,12997,262
10213,12999,262
10214,13000,262
10215,13001,262
10216,13004,262
10217,13007,263
10218,13009,263
10219,13010,263
10220,13011,263
10221,13014,263
10222,13017,264
10223,13019,264
10224,13020,264
10225,13021,264
10226,13024,264
10227,13027,265
10228,13029,265
10229,13030,265
10230,13031,265
10231,13034,265
10232,13037,266
10233,13039,267
10234,13040,267
10235,13041,267
10236,13044,267
10237,13057,262
10238,13059,262
10239,13060,262
10240,13061,262
10241,13064,262
10242,13067,263
10243,13069,263
10244,13070,263
10245,13071,263
10246,13074,263
10247,13077,264
10248,13079,264
10249,13080,264
10250,13081,264
10251,13084,264
10252,13087,265
10253,13089,265
10254,13090,265
10255,13091,265
10256,13094,265
10257,13097,266
10258,13099,267
10259,13100,267
10260,13101,267
10261,13104,267
10262,13117,262
10263,13119,262
10264,13120,262
10265,13121,262
10266,13124,262
10267,13127,263
10268,13129,263
10269,13130,263
10270,13131,263
10271,13134,263
10272,13137,264
10273,13139,264
10274,13140,264
10275,13141,264
10276,13144,264
10277,13147,265
10278,13149,265
10279,13150,265
10280,13151,265
10281,13154,265
10282,13157,266
10283,13159,267
10284,13160,267
10285,13161,267
10286,13164,267
10287,13177,262
10288,13179,262
10289,13180,262
10290,13181,262
10291,13184,262
10292,13187,263
10293,13189,263
10294,13190,263
10295,13191,263
10296,13194,263
10297,13197,264
10298,13199,264
10299,13200,264
10300,13201,264
10301,13204,264
10302,13207,265
10303,13209,265
10304,13210,265
10305,13211,265
10306,13214,265
10307,13217,266
10308,13219,267
10309,13220,267
10310,13221,267
10311,13224,267
10312,13237,262
10313,13239,262
10314,13240,262
10315,13241,262
10316,13244,262
10317,13247,263
10318,13249,263
10319,13250,263
10320,13251,263
10321,13254,263
10322,13257,264
10323,13259,264
10324,13260,264
10325,13261,264
10326,13264,264
10327,13267,265
10328,13269,265
10329,13270,265
10330,13271,265
10331,13274,265
10332,13277,266
10333,13279,267
10334,13280,267
10335,13281,267
10336,13284,267
10337,13297,262
10338,13299,262
10339,13300,262
10340,13301,262
10341,13304,262
10342,13307,263
10343,13309,263
10344,13310,263
10345,13311,263
10346,13314,263
10347,13317,264
10348,13319,264
10349,13320,264
10350,13321,264
10351,13324,264
10352,13327,265
10353,13329,265
10354,13330,265
10355,13331,265
10356,13334,265
10357,13337,266
10358,13339,267
10359,13340,267
10360,13341,267
10361,13344,267
10362,13357,262
10363,13359,262
10364,13360,262
10365,13361,262
10366,13364,262
10367,13367,263
10368,13369,263
10369,13370,263
10370,13371,263
10371,13374,263
10372,13377,264
10373,13379,264
10374,13380,264
10375,13381,264
10376,13384,264
10377,13387,265
10378,13389,265
10379,13390,265
10380,13391,265
10381,13394,265
10382,13397,266
10383,13399,267
10384,13400,267
10385,13401,267
10386,13404,267
10387,13417,262
10388,13419,262
10389,13420,262
10390,13421,262
10391,13424,262
10392,13427,263
10393,13429,263
10394,13430,263
10395,13431,263
10396,13434,263
10397,13437,264
10398,13439,264
10399,13440,264
10400,13441,264
10401,13444,264
10402,13447,265
10403,13449,265
10404,13450,265
10405,13451,265
10406,13454,265
10407,13457,266
10408,13459,267
10409,13460,267
10410,13461,267
10411,13464,267
10412,13477,262
10413,13479,262
10414,13480,262
10415,13481,262
10416,13484,262
10417,13487,263
10418,13489,263
10419,13490,263
10420,13491,263
10421,13494,263
10422,13497,264
10423,13499,264
10424,13500,264
10425,13501,264
10426,13504,264
10427,13507,265
10428,13509,265
10429,13510,265
10430,13511,265
10431,13514,265
10432,13517,266
10433,13519,267
10434,13520,267
10435,13521,267
10436,13524,267
10437,13537,262
10438,13539,262
10439,13540,262
10440,13541,262
10441,13544,262
10442,13547,263
10443,13549,263
10444,13550,263
10445,13551,263
10446,13554,263
10447,13557,264
10448,13559,264
10449,13560,264
10450,13561,264
10451,13564,264
10452,13567,265
10453,13569,265
10454,13570,265
10455,13571,265
10456,13574,265
10457,13577,266
10458,13579,267
10459,13580,267
10460,13581,267
10461,13584,267
10462,13597,262
10463,13599,262
10464,13600,262
10465,13601,262
10466,13604,262
10467,13607,263
10468,13609,263
10469,13610,263
10470,13611,263
10471,13614,263
10472,13617,264
10473,13619,264
10474,13620,264
10475,13621,264
10476,13624,264
10477,13627,265
10478,13629,265
10479,13630,265
10480,13631,265
10481,13634,265
10482,13637,266
10483,13639,267
10484,13640,267
10485,13641,267
10486,13644,267
10487,13657,262
10488,13659,262
10489,13660,262
10490,13661,262
10491,13664,262
10492,13667,263
10493,13669,263
10494,13670,263
10495,13671,263
10496,13674,263
10497,13677,264
10498,13679,264
10499,13680,264
10500,13681,264
10501,13684,264
10502,13687,265
10503,13689,265
10504,13690,265
10505,13691,265
10506,13694,265
10507,13697,266
10508,13699,267
10509,13700,267
10510,13701,267
10511,13704,267
10512,13717,262
10513,13719,262
10514,13720,262
10515,13721,262
10516,13724,262
10517,13727,263
10518,13729,263
10519,13730,263
10520,13731,263
10521,13734,263
10522,13737,264
10523,13739,264
10524,13740,264
10525,13741,264
10526,13744,264
10527,13747,265
10528,13749,265
10529,13750,265
10530,13751,265
10531,13754,265
10532,13757,266
10533,13759,267
10534,13760,267
10535,13761,267
10536,13764,267
10537,13777,262
10538,13779,262
10539,13780,262
10540,13781,262
10541,13784,262
10542,13787,263
10543,13789,263
10544,13790,263
10545,13791,263
10546,13794,263
10547,13797,264
10548,13799,264
10549,13800,264
10550,13801,264
10551,13804,264
10552,13807,265
10553,13809,265
10554,13810,265
10555,13811,265
10556,13814,265
10557,13817,266
10558,13819,267
10559,13820,267
10560,13821,267
10561,13824,267
10562,13837,262
10563,13839,262
10564,13840,262
10565,13841,262
10566,13844,262
10567,13847,263
10568,13849,263
10569,13850,263
10570,13851,263
10571,13854,263
10572,13857,264
10573,13859,264
10574,13860,264
10575,13861,264
10576,13864,264
10577,13867,265
10578,13869,265
10579,13870,265
10580,13871,265
10581,13874,265
10582,13877,266
10583,13879,267
10584,13880,267
10585,13881,267
10586,13884,267
10587,13897,262
10588,13899,262
10589,13900,262
10590,13901,262
10591,13904,262
10592,13907,263
10593,13909,263
10594,13910,263
10595,13911,263
10596,13914,263
10597,13917,264
10598,13919,264
10599,13920,264
10600,13921,264
10601,13924,264
10602,13927,265
10603,13929,265
10604,13930,265
10605,13931,265
10606,13934,265
10607,13937,266
10608,13939,267
10609,13940,267
10610,13941,267
10611,13944,267
10612,13957,262
10613,13959,262
10614,13960,262
10615,13961,262
10616,13964,262
10617,13967,263
10618,13969,263
10619,13970,263
10620,13971,263
10621,13974,263
10622,13977,264
10623,13979,264
10624,13980,264
10625,13981,264
10626,13984,264
10627,13987,265
10628,13989,265
10629,13990,265
10630,13991,265
10631,13994,265
10632,13997,266
10633,13999,267
10634,14000,267
10635,14001,267
10636,14004,267
10637,14017,262
10638,14019,262
10639,14020,262
10640,14021,262
10641,14024,262
10642,14027,263
10643,14029,263
10644,14030,263
10645,14031,263
10646,14034,263
10647,14037,264
10648,14039,264
10649,14040,264
10650,14041,264
10651,14044,264
10652,14047,265
10653,14049,265
10654,14050,265
10655,14051,265
10656,14054,265
10657,14057,266
10658,14059,267
10659,14060,267
10660,14061,267
10661,14064,267
10662,14077,262
10663,14079,262
10664,14080,262
10665,14081,262
10666,14084,262
10667,14087,263
10668,14089,263
10669,14090,263
10670,14091,263
10671,14094,263
10672,14097,264
10673,14099,264
10674,14100,264
10675,14101,264
10676,14104,264
10677,14107,265
10678,14109,265
10679,14110,265
10680,14111,265
10681,14114,265
10682,14117,266
10683,14119,267
10684,14120,267
10685,14121,267
10686,14124,267
10687,14137,262
10688,14139,262
10689,14140,262
10690,14141,262
10691,14144,262
10692,14147,263
10693,14149,263
10694,14150,263
10695,14151,263
10696,14154,263
10697,14157,264
10698,14159,264
10699,14160,264
10700,14161,264
10701,14164,264
10702,14167,265
10703,14169,265
10704,14170,265
10705,14171,265
10706,14174,265
10707,14177,266
10708,14179,267
10709,14180,267
10710,14181,267
10711,14184,267
10712,14197,262
10713,14199,262
10714,14200,262
10715,14201,262
10716,14204,262
10717,14207,263
10718,14209,263
10719,14210,263
10720,14211,263
10721,14214,263
10722,14217,264
10723,14219,264
10724,14220,264
10725,14221,264
10726,14224,264
10727,14227,265
10728,14229,265
10729,14230,265
10730,14231,265
10731,14234,265
10732,14237,266
10733,14239,267
10734,14240,267
10735,14241,267
10736,14244,267
10737,14257,262
10738,14259,262
10739,14260,262
10740,14261,262
10741,14264,262
10742,14267,263
10743,14269,263
10744,14270,263
10745,14271,263
10746,14274,263
10747,14277,264
10748,14279,264
10749,14280,264
10750,14281,264
10751,14284,264
10752,14287,265
10753,14289,265
10754,14290,265
10755,14291,265
10756,14294,265
10757,14297,266
10758,14299,267
10759,14300,267
10760,14301,267
10761,14304,267
10762,14317,262
10763,14319,262
10764,14320,262
10765,14321,262
10766,14324,262
10767,14327,263
10768,14329,263
10769,14330,263
10770,14331,263
10771,14334,263
10772,14337,264
10773,14339,264
10774,14340,264
10775,14341,264
10776,14344,264
10777,14347,265
10778,14349,265
10779,14350,265
10780,14351,265
10781,14354,265
10782,14357,266
10783,14359,267
10784,14360,267
10785,14361,267
10786,14364,267
10787,14377,262
10788,14379,262
10789,14380,262
10790,14381,262
10791,14384,262
10792,14387,263
10793,14389,263
10794,14390,263
10795,14391,263
10796,14394,263
10797,14397,264
10798,14399,264
10799,14400,264
10800,14401,264
10801,14404,264
10802,14407,265
10803,14409,265
10804,14410,265
10805,14411,265
10806,14414,265
10807,14417,266
10808,14419,267
10809,14420,267
10810,14421,267
10811,14424,267
10812,14437,262
10813,14439,262
10814,14440,262
10815,14441,262
10816,14444,262
10817,14447,263
10818,14449,263
10819,14450,263
10820,14451,263
10821,14454,263
10822,14457,264
10823,14459,264
10824,14460,264
10825,14461,264
10826,14464,264
10827,14467,265
10828,14469,265
10829,14470,265
10830,14471,265
10831,14474,265
10832,14477,266
10833,14479,267
10834,14480,267
10835,14481,267
10836,14484,267
10837,14497,262
10838,14499,262
10839,14500,262
10840,14501,262
10841,14504,262
10842,14507,263
10843,14509,263
10844,14510,263
10845,14511,263
10846,14514,263
10847,14517,264
10848,14519,264
10849,14520,264
10850,14521,264
10851,14524,264
10852,14527,265
10853,14529,265
10854,14530,265
10855,14531,265
10856,14534,265
10857,14537,266
10858,14539,267
10859,14540,267
10860,14541,267
10861,14544,267
10862,14557,262
10863,14559,262
10864,14560,262
10865,14561,262
10866,14564,262
10867,14567,263
10868,14569,263
10869,14570,263
10870,14571,263
10871,14574,263
10872,14577,264
10873,14579,264
10874,14580,264
10875,14581,264
10876,14584,264
10877,14587,265
10878,14589,265
10879,14590,265
10880,14591,265
10881,14594,265
10882,14597,266
10883,14599,267
10884,14600,267
10885,14601,267
10886,14604,267
10887,14617,262
10888,14619,262
10889,14620,262
10890,14621,262
10891,14624,262
10892,14627,263
10893,14629,263
10894,14630,263
10895,14631,263
10896,14634,263
10897,14637,264
10898,14639,264
10899,14640,264
10900,14641,264
10901,14644,264
10902,14647,265
10903,14649,265
10904,14650,265
10905,14651,265
10906,14654,265
10907,14657,266
10908,14659,267
10909,14660,267
10910,14661,267
10911,14664,267
10912,14677,262
10913,14679,262
10914,14680,262
10915,14681,262
10916,14684,262
10917,14687,263
10918,14689,263
10919,14690,263
10920,14691,263
10921,14694,263
10922,14697,264
10923,14699,264
10924,14700,264
10925,14701,264
10926,14704,264
10927,14707,265
10928,14709,265
10929,14710,265
10930,14711,265
10931,14714,265
10932,14717,266
10933,14719,267
10934,14720,267
10935,14721,267
10936,14724,267
10937,14737,262
10938,14739,262
10939,14740,262
10940,14741,262
10941,14744,262
10942,14747,263
10943,14749,263
10944,14750,263
10945,14751,263
10946,14754,263
10947,14757,264
10948,14759,264
10949,14760,264
10950,14761,264
10951,14764,264
10952,14767,265
10953,14769,265
10954,14770,265
10955,14771,265
10956,14774,265
10957,14777,266
10958,14779,267
10959,14780,267
10960,14781,267
10961,14784,267
10962,14797,262
10963,14799,262
10964,14800,262
10965,14801,262
10966,14804,262
10967,14807,263
10968,14809,263
10969,14810,263
10970,14811,263
10971,14814,263
10972,14817,264
10973,14819,264
10974,14820,264
10975,14821,264
10976,14824,264
10977,14827,265
10978,14829,265
10979,14830,265
10980,14831,265
10981,14834,265
10982,14837,266
10983,14839,267
10984,14840,267
10985,14841,267
10986,14844,267
10987,14857,262
10988,14859,262
10989,14860,262
10990,14861,262
10991,14864,262
10992,14867,263
10993,14869,263
10994,14870,263
10995,14871,263
10996,14874,263
10997,14877,264
10998,14879,264
10999,14880,264
11000,14881,264
11001,14884,264
11002,14887,265
11003,14889,265
11004,14890,265
11005,14891,265
11006,14894,265
11007,14897,266
11008,14899,267
11009,14900,267
11010,14901,267
11011,14904,267
11012,14917,262
11013,14919,262
11014,14920,262
11015,14921,262
11016,14924,262
11017,14927,263
11018,14929,263
11019,14930,263
11020,14931,263
11021,14934,263
11022,14937,264
11023,14939,264
11024,14940,264
11025,14941,264
11026,14944,264
11027,14947,265
11028,14949,265
11029,14950,265
11030,14951,265
11031,14954,265
11032,14957,266
11033,14959,267
11034,14960,267
11035,14961,267
11036,14964,267
11037,14977,262
11038,14979,262
11039,14980,262
11040,14981,262
11041,14984,262
11042,14987,263
11043,14989,263
11044,14990,263
11045,14991,263
11046,14994,263
11047,14997,264
11048,14999,264
11049,15000,264
11050,15001,264
11051,15004,264
11052,15007,265
11053,15009,265
11054,15010,265
11055,15011,265
11056,15014,265
11057,15017,266
11058,15019,267
11059,15020,267
11060,15021,267
11061,15024,267
11062,15037,262
11063,15039,262
11064,15040,262
11065,15041,262
11066,15044,262
11067,15047,263
11068,15049,263
11069,15050,263
11070,15051,263
11071,15054,263
11072,15057,264
11073,15059,264
11074,15060,264
11075,15061,264
11076,15064,264
11077,15067,265
11078,15069,265
11079,15070,265
11080,15071,265
11081,15074,265
11082,15077,266
11083,15079,267
11084,15080,267
11085,15081,267
11086,15084,267
